Education,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spent,Accepted,Age,Family_Size,Customer_Tenure,Relationship_Status_Partnered,Relationship_Status_Single,Age_Group,Income_Group
1,83033.0,82,1,11,4,10,5,0,1761,1,38,3,3857,True,False,Middle-aged,High
2,24401.0,98,3,6,1,6,8,0,467,0,45,2,4482,True,False,Middle-aged,Low
1,77583.0,93,1,4,5,9,2,0,1149,1,46,2,3954,True,False,Middle-aged,High
2,74116.0,53,1,4,4,10,2,0,2052,1,42,1,3996,False,True,Middle-aged,High
1,74293.0,66,1,5,4,6,2,0,1127,0,31,1,3871,False,True,Young,High
3,68397.0,6,1,6,9,5,3,0,1416,0,48,3,4039,True,False,Middle-aged,High
3,79632.0,42,1,6,4,9,2,0,1113,0,50,2,3897,True,False,Middle-aged,High
1,46107.0,78,1,1,1,4,3,0,125,0,35,2,3954,False,True,Young,Medium
3,64950.0,29,2,11,2,10,7,0,966,1,73,2,4501,False,True,Senior,High
0,25443.0,82,1,1,0,3,8,0,32,0,35,3,4369,True,False,Young,Low
1,75127.0,92,1,2,10,5,1,0,833,0,72,1,3853,False,True,Senior,High
3,32892.0,78,2,3,0,3,8,0,46,0,53,3,3850,True,False,Middle-aged,Medium
1,71796.0,54,1,9,3,4,4,0,960,0,53,2,4063,True,False,Middle-aged,High
3,67536.0,45,3,11,5,11,8,0,1829,1,54,3,4218,True,False,Middle-aged,High
1,55239.0,59,3,7,5,11,5,0,779,0,53,2,4165,False,True,Middle-aged,Medium
3,60554.0,8,2,8,4,9,6,0,811,0,49,2,4139,False,True,Middle-aged,High
2,64831.0,51,6,6,3,5,6,0,1120,0,72,3,4199,False,True,Senior,High
3,56067.0,51,2,7,4,7,5,0,725,0,62,3,4159,True,False,Senior,Medium
1,82025.0,76,1,3,2,6,1,0,1187,1,41,1,4212,False,True,Middle-aged,High
1,94384.0,62,0,5,8,5,2,0,2302,1,71,2,4297,True,False,Senior,Very High
0,14906.0,86,3,2,1,3,7,0,66,0,38,1,4369,False,True,Middle-aged,Low
3,51563.0,60,1,4,4,10,8,0,1250,1,37,2,4451,True,False,Middle-aged,Medium
2,57937.0,56,3,4,4,9,3,0,683,0,42,3,3948,True,False,Middle-aged,Medium
1,68274.0,83,2,4,2,5,3,0,305,0,45,3,4087,False,True,Middle-aged,High
1,39771.0,92,1,2,0,3,4,0,50,0,47,3,4020,True,False,Middle-aged,Medium
2,67893.0,31,2,3,2,9,8,0,995,0,49,2,4451,False,True,Middle-aged,High
3,27922.0,80,1,2,0,3,4,0,41,0,45,3,3865,True,False,Middle-aged,Low
3,52190.0,39,3,2,1,3,5,0,77,1,48,4,3867,True,False,Middle-aged,Medium
2,44051.0,20,4,3,1,4,6,0,171,1,51,3,4331,False,True,Middle-aged,Medium
3,42767.0,53,1,3,1,2,8,0,131,0,53,3,4229,False,True,Middle-aged,Medium
2,46106.0,84,1,1,1,2,6,0,54,0,48,4,3864,True,False,Middle-aged,Medium
3,16927.0,50,5,3,0,4,8,0,53,0,48,4,4319,True,False,Middle-aged,Low
1,59754.0,96,3,5,2,6,5,0,475,1,59,3,4390,True,False,Senior,Medium
1,53700.0,94,4,5,5,8,5,0,694,0,72,2,4496,False,True,Senior,Medium
1,59041.0,25,2,2,0,4,5,0,96,0,51,4,3868,True,False,Middle-aged,Medium
3,54237.0,48,4,5,2,5,6,0,361,0,67,2,4243,False,True,Senior,Medium
1,70647.0,65,2,4,7,13,2,0,1079,0,57,2,4461,False,True,Senior,High
3,52597.0,69,3,6,3,8,5,0,578,0,62,2,3868,False,True,Senior,Medium
2,41021.0,12,2,2,0,3,6,0,64,1,55,3,4361,True,False,Middle-aged,Medium
3,40233.0,84,5,2,1,5,6,0,149,0,49,3,4073,True,False,Middle-aged,Medium
1,50183.0,47,6,3,1,6,5,0,231,0,44,4,3819,True,False,Middle-aged,Medium
1,54753.0,87,3,5,2,11,4,0,728,0,65,3,4105,True,False,Senior,Medium
1,92955.0,35,1,6,7,9,2,0,1778,1,51,2,4129,True,False,Middle-aged,Very High
1,33471.0,47,3,3,0,4,7,0,93,0,51,3,4440,True,False,Middle-aged,Medium
3,34596.0,48,1,1,0,2,8,0,23,1,50,3,4257,True,False,Middle-aged,Medium
1,44010.0,46,6,10,2,6,9,0,662,0,44,3,4439,True,False,Middle-aged,Medium
1,84219.0,27,1,3,4,10,1,0,1198,0,36,2,3962,True,False,Middle-aged,High
3,40706.0,37,4,3,0,4,7,0,81,0,56,4,4343,True,False,Senior,Medium
2,15716.0,8,3,3,0,4,8,0,92,0,36,3,4409,True,False,Middle-aged,Low
2,59052.0,29,3,7,1,7,5,0,491,0,65,2,4039,False,True,Senior,Medium
2,80573.0,85,1,4,6,13,2,0,1564,0,53,2,4438,True,False,Middle-aged,High
1,83715.0,2,1,2,8,13,0,0,926,0,62,2,3961,True,False,Senior,High
2,82576.0,66,1,2,4,12,1,0,1910,1,65,2,4512,True,False,Senior,High
2,56962.0,60,6,6,3,5,7,0,411,0,59,4,4076,True,False,Senior,Medium
1,35704.0,54,3,2,0,4,4,0,94,0,72,4,3992,True,False,Senior,Medium
1,53103.0,70,5,10,6,7,7,0,1085,1,70,3,4105,True,False,Senior,Medium
2,46779.0,55,1,0,1,2,4,0,23,0,64,3,4167,False,True,Senior,Medium
1,4861.0,20,0,0,0,0,13,0,6,0,59,1,3822,False,True,Senior,Low
2,33462.0,78,1,2,0,3,7,0,54,0,45,2,4141,False,True,Middle-aged,Medium
1,63693.0,63,3,11,6,9,6,0,1150,0,46,2,4073,False,True,Middle-aged,High
1,80763.0,17,1,5,10,6,3,0,1415,1,74,2,4133,True,False,Senior,High
3,65352.0,43,2,4,2,8,4,0,405,0,50,3,4127,True,False,Middle-aged,High
3,82170.0,13,1,5,6,7,2,0,1908,0,46,2,4031,True,False,Middle-aged,High
1,75759.0,46,1,9,7,9,5,0,2486,1,55,2,4062,True,False,Middle-aged,High
2,79689.0,65,1,4,9,13,2,0,1315,0,48,1,4228,False,True,Middle-aged,High
3,35340.0,1,2,2,0,3,5,0,45,0,68,3,3815,False,True,Senior,Medium
1,85683.0,6,1,2,4,10,1,0,1789,1,70,1,3915,False,True,Senior,High
2,24884.0,32,1,0,0,3,7,0,19,0,52,3,4392,True,False,Middle-aged,Low
2,42021.0,34,5,10,1,6,9,0,573,1,43,3,4482,True,False,Middle-aged,Medium
1,64449.0,70,4,5,3,12,4,0,805,0,35,2,3946,False,True,Young,High
1,64587.0,49,2,1,1,4,3,0,108,0,70,3,3822,False,True,Senior,High
1,34824.0,65,1,1,0,2,6,0,23,0,29,1,3910,False,True,Young,Medium
1,75437.0,25,1,8,4,10,6,0,1493,1,46,2,4047,True,False,Middle-aged,High
1,26091.0,84,3,2,1,3,5,0,89,0,67,4,3939,True,False,Senior,Low
1,52845.0,7,3,8,8,6,6,0,936,1,51,3,4135,True,False,Middle-aged,Medium
1,46086.0,34,4,3,1,8,4,0,343,0,68,2,4053,False,True,Senior,Medium
3,78028.0,38,1,6,4,9,7,0,528,1,68,2,4472,False,True,Senior,High
3,95169.0,1,1,4,3,4,1,0,1901,1,37,1,4078,False,True,Middle-aged,Very High
2,56337.0,25,5,8,5,4,8,0,724,1,43,4,4274,True,False,Middle-aged,Medium
1,22434.0,25,2,2,0,3,8,0,58,0,37,3,4316,True,False,Middle-aged,Low
3,36930.0,50,5,5,2,4,8,0,297,0,70,3,4223,True,False,Senior,Medium
1,36130.0,46,6,3,8,4,4,0,488,1,70,2,4327,False,True,Senior,Medium
2,65569.0,96,2,6,5,10,3,0,859,0,71,3,4416,True,False,Senior,High
1,83844.0,57,1,4,4,11,1,0,1574,1,72,2,4228,True,False,Senior,High
1,19514.0,47,4,3,1,2,8,0,69,1,56,4,3969,True,False,Senior,Low
3,36736.0,52,1,1,0,2,6,0,17,0,61,3,4230,False,True,Senior,Medium
1,77568.0,30,1,10,2,8,5,0,2194,1,45,3,4488,True,False,Middle-aged,High
3,49187.0,63,1,1,1,5,2,0,116,0,48,3,3984,True,False,Middle-aged,Medium
1,30168.0,51,6,6,1,4,9,0,279,0,46,2,4294,False,True,Middle-aged,Medium
2,34053.0,14,1,3,0,3,8,0,103,0,56,3,4472,True,False,Senior,Medium
2,38196.0,20,3,2,0,4,5,0,44,0,53,4,3887,True,False,Middle-aged,Medium
2,59412.0,56,1,4,2,8,3,0,406,0,73,2,3886,True,False,Senior,Medium
2,70924.0,41,1,6,6,7,3,0,1363,1,59,2,3898,True,False,Senior,High
1,54165.0,72,1,2,1,7,2,0,236,0,55,2,4212,True,False,Middle-aged,Medium
1,32300.0,1,1,1,0,3,8,0,39,0,51,3,4357,True,False,Middle-aged,Medium
1,20180.0,27,1,2,1,4,7,0,137,0,48,1,4309,False,True,Middle-aged,Low
1,34961.0,77,3,3,1,3,7,0,79,0,51,3,3825,True,False,Middle-aged,Medium
3,28440.0,87,1,2,0,3,8,0,63,0,50,3,4172,True,False,Middle-aged,Low
3,64504.0,81,6,11,3,4,7,0,1314,1,71,4,4297,True,False,Senior,High
2,33564.0,51,1,1,1,3,5,0,71,0,58,3,3820,True,False,Senior,Medium
1,17345.0,79,2,2,1,2,8,0,58,0,46,3,4418,True,False,Middle-aged,Low
3,56320.0,11,3,5,4,9,4,0,702,0,57,3,4262,True,False,Senior,Medium
1,28647.0,54,1,2,2,2,7,0,94,1,46,2,4127,False,True,Middle-aged,Low
0,15038.0,93,2,2,1,2,9,0,80,0,37,2,4331,False,True,Middle-aged,Low
3,32173.0,0,1,1,0,3,4,0,22,0,66,2,4147,False,True,Senior,Medium
2,68316.0,54,5,10,7,10,6,0,1211,0,60,3,4417,True,False,Senior,High
1,74538.0,21,1,8,8,5,3,0,1461,1,53,2,4180,True,False,Middle-aged,High
1,91700.0,58,1,8,6,5,3,0,1968,1,53,1,4343,False,True,Middle-aged,Very High
1,68695.0,3,1,4,4,7,2,0,1091,0,55,2,3819,True,False,Middle-aged,High
2,31056.0,99,1,1,0,3,8,0,55,0,47,3,4338,True,False,Middle-aged,Medium
1,79593.0,70,1,5,6,7,2,0,1366,1,51,2,3863,True,False,Middle-aged,High
1,28071.0,65,2,5,1,5,8,0,313,0,44,1,4484,False,True,Middle-aged,Low
3,37334.0,44,4,3,0,4,4,0,62,0,66,4,3938,True,False,Senior,Medium
2,46423.0,6,3,2,0,4,7,0,92,0,52,3,4099,False,True,Middle-aged,Medium
3,37126.0,9,1,1,2,2,6,0,72,1,53,3,3906,True,False,Middle-aged,Medium
1,47703.0,95,4,6,3,8,5,0,655,0,71,3,4211,True,False,Senior,Medium
1,61180.0,70,2,5,5,6,3,0,704,1,65,3,3882,True,False,Senior,High
1,38998.0,92,3,2,0,3,8,0,54,0,70,4,4418,True,False,Senior,Medium
1,8028.0,62,6,0,1,0,13,0,178,0,33,1,4464,False,True,Young,Low
1,76081.0,85,1,4,5,4,2,0,1033,1,62,2,3852,True,False,Senior,High
1,34728.0,2,1,1,1,2,6,0,36,1,38,3,4149,True,False,Middle-aged,Medium
2,33168.0,0,3,2,1,4,7,0,122,0,59,2,4439,False,True,Senior,Medium
2,33585.0,91,1,2,0,4,4,0,122,0,58,3,4092,True,False,Senior,Medium
3,77037.0,3,1,7,7,12,3,0,1123,0,64,3,4074,True,False,Senior,High
1,35196.0,68,6,6,1,5,8,0,497,1,40,3,4408,True,False,Middle-aged,Medium
1,44529.0,98,6,6,2,11,5,0,691,1,58,3,4174,True,False,Senior,Medium
2,70924.0,41,1,6,6,7,3,0,1363,1,59,2,3898,True,False,Senior,High
3,28764.0,16,1,1,0,2,8,0,12,1,58,4,3839,True,False,Senior,Low
3,69098.0,82,1,7,8,9,5,0,2440,0,75,2,4313,True,False,Senior,High
2,25959.0,1,2,1,2,2,6,0,56,1,54,3,4315,False,True,Middle-aged,Low
2,27100.0,64,1,1,0,3,7,0,37,0,41,3,4265,True,False,Middle-aged,Low
1,70596.0,68,1,3,5,12,2,0,968,0,39,1,4447,False,True,Middle-aged,High
1,42557.0,98,4,6,1,4,8,0,270,0,50,3,4484,True,False,Middle-aged,Medium
3,53312.0,32,1,5,1,5,7,0,278,0,73,2,4139,True,False,Senior,Medium
1,72228.0,87,1,6,7,8,3,0,1250,0,72,1,4394,False,True,Senior,High
1,67605.0,84,1,2,8,6,1,0,938,0,37,2,4270,True,False,Middle-aged,High
2,62845.0,3,6,3,4,10,8,0,1178,1,75,4,4451,True,False,Senior,High
1,65196.0,34,2,7,6,11,5,0,1155,1,66,4,4154,True,False,Senior,High
3,42000.0,23,2,5,2,11,5,0,653,1,37,1,4350,False,True,Middle-aged,Medium
3,35860.0,37,2,1,1,2,5,0,49,1,51,3,3856,False,True,Middle-aged,Medium
3,65526.0,22,1,4,4,8,2,0,506,0,60,3,3894,True,False,Senior,High
1,16860.0,19,3,1,1,3,7,0,38,0,63,4,4470,True,False,Senior,Low
1,83528.0,7,1,4,10,8,1,0,1650,1,32,1,3874,False,True,Young,High
2,64176.0,52,6,8,9,8,6,0,1826,0,59,2,4510,False,True,Senior,High
1,22304.0,91,1,1,0,2,8,0,18,0,68,1,4509,False,True,Senior,Low
1,67023.0,93,1,3,7,13,2,0,906,0,46,2,3932,True,False,Middle-aged,High
3,32892.0,78,2,3,0,3,8,0,46,0,53,3,3850,True,False,Middle-aged,Medium
1,70713.0,23,6,5,6,8,3,0,1477,0,58,3,4388,True,False,Senior,High
1,59925.0,83,3,9,2,9,6,0,766,0,69,3,4391,True,False,Senior,Medium
1,39722.0,92,2,2,0,3,5,0,47,0,71,3,3940,True,False,Senior,Medium
1,46610.0,4,1,6,1,6,6,0,467,0,66,2,4161,True,False,Senior,Medium
1,88347.0,32,1,4,7,9,1,0,2116,1,63,2,4176,True,False,Senior,High
3,87171.0,27,1,6,7,11,2,0,1298,1,43,2,4239,True,False,Middle-aged,High
2,26907.0,10,2,1,0,3,7,0,22,0,48,4,4128,True,False,Middle-aged,Low
2,50014.0,9,2,4,1,8,5,0,396,0,56,2,3973,False,True,Senior,Medium
3,41014.0,65,1,1,0,2,7,0,20,0,46,3,4248,True,False,Middle-aged,Medium
1,66294.0,68,1,4,3,5,2,0,967,0,59,1,3919,False,True,Senior,High
1,36715.0,16,6,7,2,4,9,0,357,1,53,3,4404,True,False,Middle-aged,Medium
1,79456.0,12,1,5,6,4,3,0,1401,1,68,2,4491,True,False,Senior,High
1,40479.0,95,1,0,0,3,4,0,15,0,42,3,4131,True,False,Middle-aged,Medium
2,75345.0,16,1,5,8,6,3,0,2087,1,54,1,4327,False,True,Middle-aged,High
1,54233.0,46,4,11,6,5,8,0,981,0,47,3,4325,True,False,Middle-aged,Medium
1,24163.0,3,2,1,0,3,4,0,17,0,54,3,4075,False,True,Middle-aged,Low
3,84460.0,80,0,9,9,4,5,0,523,1,66,2,4356,True,False,Senior,High
1,43776.0,77,1,1,0,2,6,0,23,0,41,3,3872,True,False,Middle-aged,Medium
3,71691.0,0,1,4,7,5,2,0,1192,1,66,1,3919,False,True,Senior,High
3,85844.0,62,1,6,6,7,2,0,1958,1,51,2,3846,True,False,Middle-aged,High
3,39190.0,91,2,2,1,4,5,0,133,0,50,2,3879,False,True,Middle-aged,Medium
1,71367.0,24,1,4,5,7,2,0,777,0,65,2,4125,True,False,Senior,High
3,38578.0,2,3,3,0,3,8,0,73,0,52,3,4187,False,True,Middle-aged,Medium
3,57236.0,22,3,2,1,4,3,0,121,0,59,4,3924,True,False,Senior,Medium
1,61825.0,56,1,4,2,8,4,0,424,0,45,2,4141,False,True,Middle-aged,High
1,79803.0,54,1,4,3,5,1,0,868,0,66,2,3842,False,True,Senior,High
2,80910.0,71,1,3,3,8,1,0,756,0,38,1,4421,False,True,Middle-aged,High
2,27590.0,38,1,1,0,2,7,0,12,0,42,3,4247,True,False,Middle-aged,Low
1,56775.0,62,2,5,8,10,5,0,937,0,45,3,4358,True,False,Middle-aged,Medium
1,83829.0,78,0,4,7,6,1,0,1862,1,49,1,4079,False,True,Middle-aged,High
2,54210.0,18,2,4,1,7,5,0,367,0,45,3,4220,True,False,Middle-aged,Medium
1,38508.0,95,6,7,2,5,8,0,443,0,38,3,4146,True,False,Middle-aged,Medium
1,53187.0,66,2,4,1,6,5,0,267,0,54,3,4061,True,False,Middle-aged,Medium
1,30023.0,28,1,2,0,3,8,0,61,0,52,3,3912,True,False,Middle-aged,Medium
3,76045.0,78,1,4,5,11,2,0,1323,1,64,1,4041,False,True,Senior,High
3,50870.0,13,1,2,0,3,5,0,63,0,72,3,3825,True,False,Senior,Medium
2,15315.0,27,2,2,0,4,5,0,64,0,54,2,4145,True,False,Middle-aged,Low
2,65463.0,17,2,6,2,9,5,0,562,1,50,3,3965,True,False,Middle-aged,High
1,66480.0,71,6,4,1,7,4,0,312,0,59,4,3844,True,False,Senior,High
1,76773.0,79,1,2,2,11,1,0,1156,0,70,1,4304,False,True,Senior,High
2,81698.0,1,1,8,2,5,5,0,1104,1,41,1,4300,False,True,Middle-aged,High
3,54466.0,78,1,1,0,2,5,0,16,0,51,3,3955,False,True,Middle-aged,Medium
2,98777.0,23,0,4,6,9,1,0,2008,1,64,1,3947,False,True,Senior,Very High
3,16269.0,75,3,3,0,3,8,0,44,0,40,2,4118,False,True,Middle-aged,Low
1,71819.0,70,3,3,3,5,6,0,1574,1,53,3,4120,True,False,Middle-aged,High
3,33569.0,10,1,1,1,2,8,0,63,1,41,3,4071,True,False,Middle-aged,Medium
2,36262.0,24,1,3,5,3,6,0,426,1,41,2,4097,True,False,Middle-aged,Medium
0,22634.0,47,1,2,1,2,8,0,96,0,58,2,4344,True,False,Senior,Low
2,47025.0,98,5,11,1,6,9,0,635,0,46,3,4105,True,False,Middle-aged,Medium
1,70566.0,4,2,6,5,9,3,0,757,0,56,2,4081,False,True,Senior,High
3,31605.0,15,2,2,1,4,7,0,125,0,45,3,4399,True,False,Middle-aged,Medium
2,52034.0,67,5,4,2,5,7,0,332,0,51,3,4223,False,True,Middle-aged,Medium
1,48526.0,32,1,2,1,4,3,0,135,0,45,2,4002,False,True,Middle-aged,Medium
1,46734.0,40,2,6,1,5,7,0,330,0,70,3,4403,True,False,Senior,Medium
1,39552.0,54,6,6,2,5,8,0,384,1,62,3,4373,False,True,Senior,Medium
1,86358.0,78,4,5,3,6,8,0,1722,0,58,3,4505,False,True,Senior,High
1,46931.0,94,2,1,1,3,3,0,78,0,47,4,3881,True,False,Middle-aged,Medium
0,16581.0,51,1,0,0,3,4,0,24,0,39,1,4348,False,True,Middle-aged,Low
2,63998.0,42,1,7,6,11,4,0,1168,1,72,1,4006,False,True,Senior,High
2,67381.0,67,4,2,2,9,7,0,957,1,73,3,4345,True,False,Senior,High
1,25930.0,87,1,1,0,2,7,0,15,0,57,3,4077,False,True,Senior,Low
1,42693.0,29,1,1,0,3,5,0,57,0,46,3,3837,True,False,Middle-aged,Medium
1,85606.0,89,2,6,7,9,3,0,1956,1,48,3,4409,True,False,Middle-aged,High
1,72903.0,74,1,7,5,8,4,0,2013,1,39,1,4058,False,True,Middle-aged,High
2,49669.0,97,2,5,1,6,6,0,326,0,50,3,3851,True,False,Middle-aged,Medium
3,36778.0,63,3,3,0,3,9,0,77,0,56,4,4508,True,False,Senior,Medium
3,85696.0,88,1,4,6,9,1,0,1313,1,62,1,4237,False,True,Senior,High
2,10979.0,34,2,3,0,3,5,0,30,0,35,1,3853,False,True,Young,Low
1,49678.0,81,2,6,2,4,7,0,315,0,63,3,4327,True,False,Senior,Medium
2,56129.0,65,4,6,2,10,4,0,660,0,71,3,4189,True,False,Senior,Medium
1,37155.0,51,1,2,0,4,5,0,74,0,35,3,4329,True,False,Young,Medium
2,21282.0,76,2,2,1,2,6,0,46,0,46,2,3864,False,True,Middle-aged,Low
3,33419.0,76,2,2,0,4,7,0,86,0,62,2,4131,False,True,Senior,Medium
1,63285.0,84,1,6,5,13,3,0,1103,0,79,1,4051,False,True,Senior,High
2,21255.0,56,4,2,1,4,4,0,61,0,50,3,3974,True,False,Middle-aged,Low
1,42162.0,31,2,3,1,3,6,0,145,1,43,3,4037,True,False,Middle-aged,Medium
1,54450.0,0,6,9,2,8,8,0,684,0,68,4,4468,True,False,Senior,Medium
3,57744.0,91,2,9,1,4,8,0,411,0,70,3,4044,True,False,Senior,Medium
1,26576.0,40,1,1,0,2,9,0,27,1,38,2,4439,False,True,Middle-aged,Low
3,57513.0,59,2,9,3,13,6,0,1060,0,81,1,4173,False,True,Senior,Medium
1,68142.0,96,3,10,4,7,6,0,1459,0,60,3,4484,True,False,Senior,High
1,7500.0,61,1,1,0,2,8,0,18,0,45,3,4484,True,False,Middle-aged,Low
1,83145.0,14,1,5,9,11,2,0,1833,1,50,2,4460,True,False,Middle-aged,High
2,54197.0,16,2,1,3,6,1,0,237,0,64,3,3902,True,False,Senior,Medium
3,23091.0,98,4,2,1,3,7,0,48,0,61,3,3847,False,True,Senior,Low
1,46049.0,11,6,5,2,9,7,0,515,1,48,4,4158,True,False,Middle-aged,Medium
1,56715.0,52,1,7,3,4,4,0,1020,0,50,2,4386,True,False,Middle-aged,Medium
1,79410.0,19,1,3,2,5,1,0,1370,0,63,2,3846,True,False,Senior,High
1,57304.0,61,2,7,6,10,5,0,1026,0,73,3,4290,True,False,Senior,Medium
1,44375.0,73,1,4,1,6,5,0,301,0,59,3,3913,True,False,Senior,Medium
1,54450.0,0,6,9,2,8,8,0,684,0,68,4,4468,True,False,Senior,Medium
1,59594.0,74,1,8,1,7,7,0,499,1,59,3,4432,True,False,Senior,Medium
1,80685.0,55,1,6,4,10,2,0,1004,0,30,2,4491,True,False,Young,High
3,40344.0,48,2,4,1,5,7,0,218,0,50,3,4074,True,False,Middle-aged,Medium
1,62710.0,53,4,4,2,12,4,0,606,0,52,3,4217,True,False,Middle-aged,High
2,48985.0,13,1,1,1,3,3,0,75,0,56,3,4174,True,False,Senior,Medium
1,35322.0,34,3,2,0,4,8,0,106,0,56,4,4491,True,False,Senior,Medium
1,77142.0,54,1,4,4,8,2,0,990,0,76,2,4211,True,False,Senior,High
1,81657.0,69,1,3,4,8,1,0,1097,0,55,1,3973,False,True,Middle-aged,High
0,14421.0,81,1,1,0,2,5,0,16,1,28,2,3947,True,False,Young,Low
2,20130.0,99,1,1,0,3,8,0,34,0,50,2,3919,True,False,Middle-aged,Low
3,74214.0,3,1,8,2,5,5,0,1711,0,34,2,4487,True,False,Young,High
2,66726.0,61,3,8,2,4,7,0,438,1,67,4,3983,True,False,Senior,High
0,23724.0,65,2,2,0,3,8,0,75,0,45,3,4352,True,False,Middle-aged,Low
2,47353.0,93,3,2,2,6,5,0,225,0,64,3,4043,True,False,Senior,Medium
2,33444.0,24,1,1,0,2,8,0,18,0,72,4,4418,True,False,Senior,Medium
1,54386.0,8,2,3,2,10,3,0,470,0,43,3,4223,True,False,Middle-aged,Medium
1,28510.0,72,3,2,0,4,5,0,91,0,43,3,4257,False,True,Middle-aged,Low
2,90638.0,29,1,3,4,10,1,0,2510,1,33,1,3951,False,True,Young,Very High
1,48070.0,33,3,8,2,6,7,0,504,0,74,3,4347,True,False,Senior,Medium
1,43140.0,68,1,4,1,5,6,0,235,0,67,3,4355,True,False,Senior,Medium
3,54959.0,55,3,9,5,4,7,0,1232,1,63,2,4341,False,True,Senior,Medium
0,15056.0,76,5,2,2,3,5,0,88,0,66,3,4237,False,True,Senior,Low
1,26954.0,17,1,1,0,2,7,0,17,0,53,2,3867,False,True,Middle-aged,Low
1,22327.0,94,1,1,0,3,5,0,24,0,39,2,4146,False,True,Middle-aged,Low
1,44393.0,86,2,1,0,4,4,0,60,0,59,4,4126,True,False,Senior,Medium
3,62000.0,25,1,6,6,13,4,0,1020,1,72,2,4123,False,True,Senior,High
3,31497.0,22,2,3,1,4,8,0,155,0,62,3,4385,True,False,Senior,Medium
2,45894.0,15,1,1,0,3,5,0,51,0,50,4,3937,True,False,Middle-aged,Medium
2,78579.0,35,1,5,6,4,3,0,1812,1,54,1,4369,False,True,Middle-aged,High
2,67369.0,81,4,7,4,10,4,0,1461,1,55,2,4404,False,True,Middle-aged,High
1,58401.0,55,1,1,2,2,4,0,96,0,64,2,3885,False,True,Senior,Medium
1,62307.0,94,1,4,0,4,5,0,160,0,72,2,3947,False,True,Senior,High
2,43641.0,50,3,2,1,4,6,0,139,0,55,4,4248,True,False,Middle-aged,Medium
2,63841.0,64,1,9,3,9,6,0,908,0,56,2,4249,False,True,Senior,High
2,46891.0,91,1,2,1,4,4,0,183,0,59,3,4116,True,False,Senior,Medium
2,70091.0,11,2,5,2,10,8,0,1161,1,55,3,4270,True,False,Middle-aged,High
3,78075.0,72,1,3,5,5,1,0,988,0,52,2,3900,True,False,Middle-aged,High
2,59184.0,6,3,6,6,12,5,0,1072,0,63,2,4473,False,True,Senior,Medium
1,54809.0,0,4,2,1,5,4,0,174,0,47,4,4106,True,False,Middle-aged,Medium
1,58113.0,66,3,9,2,8,7,0,758,0,65,3,4335,True,False,Senior,Medium
2,51412.0,42,2,3,2,4,4,0,195,0,66,3,3995,True,False,Senior,Medium
1,15287.0,60,2,1,1,2,7,0,31,1,45,2,4442,False,True,Middle-aged,Low
2,66636.0,64,1,3,4,9,1,0,1084,0,67,2,4131,True,False,Senior,High
2,50965.0,87,3,10,4,5,8,0,685,1,68,3,4309,True,False,Senior,Medium
3,84618.0,96,1,6,9,10,2,0,1672,1,59,2,4034,True,False,Senior,High
1,18351.0,1,1,2,0,3,7,0,43,0,34,2,4058,True,False,Young,Low
3,40451.0,54,1,1,1,2,5,0,49,1,67,4,3948,True,False,Senior,Medium
1,36317.0,53,2,3,0,4,7,0,133,0,59,3,4218,True,False,Senior,Medium
1,42213.0,96,2,5,1,7,7,0,363,1,67,3,4075,True,False,Senior,Medium
1,65748.0,58,2,2,4,10,1,0,545,0,69,3,4255,True,False,Senior,High
1,77044.0,12,2,7,10,11,4,0,1065,1,52,3,4060,True,False,Middle-aged,High
1,74918.0,78,1,5,9,6,3,0,2047,1,55,2,4289,True,False,Middle-aged,High
1,56721.0,64,5,4,1,5,6,0,296,0,52,4,4421,True,False,Middle-aged,Medium
1,42160.0,26,4,2,1,4,6,0,140,1,49,3,4181,False,True,Middle-aged,Medium
1,61559.0,8,1,4,2,10,3,0,530,0,59,2,4162,False,True,Senior,High
3,33629.0,49,5,3,1,4,9,0,152,0,61,4,4505,True,False,Senior,Medium
3,68682.0,56,1,4,9,10,2,0,1598,0,33,2,4081,True,False,Young,High
1,34377.0,55,2,2,2,2,7,0,114,0,61,2,4341,False,True,Senior,Medium
0,8940.0,25,3,3,1,3,8,0,101,0,38,2,4491,False,True,Middle-aged,Low
1,26228.0,50,1,1,0,2,8,0,25,0,51,3,4095,True,False,Middle-aged,Low
2,77297.0,84,1,5,7,9,4,0,789,1,67,1,4334,False,True,Senior,High
1,40211.0,30,2,2,1,2,8,0,87,1,43,4,4149,True,False,Middle-aged,Medium
3,33438.0,81,4,2,1,4,5,0,90,0,66,3,4095,False,True,Senior,Medium
3,75032.0,74,2,5,4,9,3,0,1215,0,65,3,4242,True,False,Senior,High
3,61284.0,76,1,11,2,8,6,0,811,1,69,1,4075,False,True,Senior,High
1,22518.0,36,2,2,1,2,5,0,61,1,38,3,4430,True,False,Middle-aged,Low
2,54730.0,64,5,4,1,8,4,0,405,0,49,3,4133,True,False,Middle-aged,Medium
2,38452.0,62,3,3,0,3,7,0,72,0,69,4,3906,True,False,Senior,Medium
1,44421.0,53,5,5,0,4,8,0,189,0,53,3,4314,False,True,Middle-aged,Medium
3,38197.0,86,1,1,0,3,5,0,40,0,38,3,4180,True,False,Middle-aged,Medium
1,41986.0,15,3,3,0,4,4,0,63,0,46,2,3955,False,True,Middle-aged,Medium
